PHRASE	WORDS_COUNT	FREQUENCY	SYNSETS
perfidious	1	1	960094 all
perfoliate	1	1	2170411 all
periodical	1	1	1967240 all
peripteral	1	1	139870 all
perirhinal	1	1	2978928 pert
perishable	1	1	1753365 all
peristylar	1	1	140075 all
peritoneal	1	1	3001012 pert
periwigged	1	1	2564683 all
permeating	1	1	468795 all
permeative	1	1	468795 all
permutable	1	1	918200 all
pernickety	1	1	985104 all
perplexing	1	1	430756 all
persisting	1	1	596043 all
personable	1	1	168694 all
persuasive	1	1	1769843 all
perturbing	1	1	1189386 all
perversive	1	1	1132366 all
petal-like	1	1	1702727 all
petrifying	1	1	196233 all
phagocytic	1	1	2776576 pert
phalangeal	1	1	2776688 pert
phantasmal	1	1	1574925 all
pharyngeal	1	1	2997099 pert
phenotypic	1	1	2942347 pert
philatelic	1	1	3006854 pert
philippine	1	1	3066180 pert
phlegmatic	1	1	858340 all
phoenician	1	1	2776931 pert
phonologic	1	1	2777160 pert
phosphoric	1	1	3099742 pert
photogenic	1	1	168820 all
phylliform	1	1	2149070 all
phyllodial	1	1	3133883 pert
pianissimo	1	1	1458490 all
picaresque	1	1	1224755 all
pinnatifid	1	1	2173773 all
pinstriped	1	1	1789873 all
pint-sized	1	1	2387790 all
pitch-dark	1	1	274068 all
planktonic	1	1	2778943 pert
platyrhine	1	1	1408929 all
pleochroic	1	1	3007149 pert
pleonastic	1	1	549826 all
plundering	1	1	30701 all
pluperfect	1	1	1751828 all
plush-like	1	1	2231998 all
pocketable	1	1	1394400 all
polyatomic	1	1	2885076 pert
polychrome	1	1	400193 all
polydactyl	1	1	2781885 pert
polygynous	1	1	1545317 all
polyhedral	1	1	2782106 pert
polynesian	1	1	2961396 pert
polynomial	1	1	3100751 pert
polyoicous	1	1	1543225 all
polysemous	1	1	103447 all
poriferous	1	1	329396 all
portuguese	1	1	2959007 pert
positional	1	1	2782715 pert
positivist	1	1	2782815 pert
postexilic	1	1	2762782 pert
posthumous	1	1	817242 all
postmodern	1	1	2835329 pert
postmortal	1	1	121649 all
postpartum	1	1	129467 all
potbellied	1	1	986457 all
praetorial	1	1	3101818 pert
preclusive	1	1	1765132 all
precordial	1	1	2783795 pert
precursory	1	1	1883226 all
predictive	1	1	1883325 all
preeminent	1	1	2339341 all
preemptive	1	1	1765237 all
preferable	1	1	733743 all
prefrontal	1	1	131297 all
premarital	1	1	3043173 pert
prenominal	1	1	172562 all
prenuptial	1	1	3043173 pert
presbyopic	1	1	2157399 all
presumable	1	1	2418412 all
prevailing	1	1	1066787 all
prevenient	1	1	122245 all
priestlike	1	1	574114 all
primordial	1	1	813589 all
principled	1	1	1551130 all
prisonlike	1	1	1065538 all
pro-choice	1	1	2594006 all
proclaimed	1	1	687750 all
procumbent	1	1	1239410 all
procurable	1	1	184363 all
profitable	1	1	1870889 all
profitless	1	1	2016295 all
prognathic	1	1	1875560 all
prognostic	1	1	1883325 all
projectile	1	1	809622 all
projecting	1	1	1353982 all
promissory	1	1	2997740 pert
pronominal	1	1	2937433 pert
pronounced	1	1	1287808 all
propellant	1	1	809790 all
propellent	1	1	809790 all
propelling	1	1	809790 all
propertied	1	1	261602 all
propitious	1	1	177186 all
proscribed	1	1	1761375 all
prospering	1	1	2331857 all
protanopic	1	1	2160291 all
protecting	1	1	1888765 all
prototypal	1	1	1011392 all
prototypic	1	1	1011392 all
protracted	1	1	1439155 all
protruding	1	1	1353982 all
protrusile	1	1	944848 all
protrusive	1	1	1353226 all
prudential	1	1	1899167 all
puberulent	1	1	213610 all
publicised	1	1	469603 all
publicized	1	1	469603 all
pugilistic	1	1	3104585 pert
pulverised	1	1	2233390 all
pulverized	1	1	2233390 all
purple-red	1	1	380895 all
putrescent	1	1	1071049 all
pyrogallic	1	1	3106176 pert
pyrolignic	1	1	3106565 pert
qabalistic	1	1	899738 all
quadruplex	1	1	2219287 all
quaternate	1	1	2219492 all
queen-size	1	1	1390344 all
quenchless	1	1	2078673 all
rabbinical	1	1	2930765 pert
radial-ply	1	1	2786549 pert
radiopaque	1	1	434838 all
rampageous	1	1	2512470 all
ramshackle	1	1	679717 all
randomised	1	1	1961666 all
randomized	1	1	1961666 all
re-created	1	1	3153155 ppl
re-entrant	1	1	2592015 all
reanimated	1	1	119279 all
reassuring	1	1	196934 all
receivable	1	1	137277 all
recoilless	1	1	2787627 pert
reconciled	1	1	577612 all
recovering	1	1	2543598 all
recyclable	1	1	2496425 all
red-carpet	1	1	488697 all
red-coated	1	1	456576 all
red-handed	1	1	1322959 all
red-letter	1	1	1040825 all
red-orange	1	1	381861 all
red-purple	1	1	381975 all
red-rimmed	1	1	2027480 all
red-violet	1	1	382074 all
redemptory	1	1	3109399 pert
referenced	1	1	786485 all
reflecting	1	1	2008245 all
reformable	1	1	635327 all
refractile	1	1	2788005 pert
refreshful	1	1	1357027 all
regardless	1	1	1194099 all
regenerate	1	1	1956964 all
regimental	1	1	3109663 pert
regimented	1	1	599745 all
regulation	1	1	2296824 all
regulative	1	1	2004685 all
regulatory	1	1	2004685 all
relational	1	1	6245 all
remediable	1	1	1962631 all
remorseful	1	1	1743506 all
renunciant	1	1	1301056 all
repeatable	1	1	1963958 all
reply-paid	1	1	1709542 all
repressing	1	1	2004176 all
repressive	1	1	2004176 all
resistible	1	1	1989012 all
resonating	1	1	2010536 all
resounding	1	1	2010536 all
respective	1	1	494409 all
respondent	1	1	1999608 all
reticulate	1	1	2006228 all
retractile	1	1	2007508 all
returnable	1	1	776922 all
revengeful	1	1	1041634 all
revertible	1	1	777106 all
rheumatoid	1	1	1173795 all
rhomboidal	1	1	3111656 pert
rhythmical	1	1	2019021 all
ribbonlike	1	1	2414749 all
riemannian	1	1	3037799 pert
right-down	1	1	520892 all
right-eyed	1	1	954678 all
right-wing	1	1	2030793 all
ritardando	1	1	2538508 all
robustious	1	1	1666489 all
rollicking	1	1	2122132 all
rose-lilac	1	1	382411 all
rose-mauve	1	1	382512 all
rotational	1	1	3112379 pert
roughdried	1	1	1360231 all
rousseauan	1	1	2858539 pert
rubberlike	1	1	844869 all
rudderless	1	1	1910652 all
ruminative	1	1	2419434 all
rupicolous	1	1	3133994 pert
ruritanian	1	1	2790900 pert
rust-brown	1	1	382874 all
saccharine	1	1	2368566 all
sacculated	1	1	2791308 pert
sacrosanct	1	1	2055900 all
sage-green	1	1	383189 all
salientian	1	1	2631238 pert
saliferous	1	1	1074335 all
salt-cured	1	1	1073311 all
salvadoran	1	1	2969375 pert
salverform	1	1	1776282 all
sanctified	1	1	2054310 all
sand-blind	1	1	2159969 all
sandpapery	1	1	2242582 all
sapiential	1	1	2570046 all
saponified	1	1	3155193 ppl
sapphirine	1	1	3020663 pert
sarawakian	1	1	3113705 pert
sarcosomal	1	1	3007826 pert
savourless	1	1	2399595 all
saxicoline	1	1	3114359 pert
saxicolous	1	1	3114359 pert
scandalous	1	1	1549964 all
schismatic	1	1	3115053 pert
schoolwide	1	1	528495 all
sciolistic	1	1	1874331 all
scurrilous	1	1	1628531 all
seamanlike	1	1	1566476 all
segregated	1	1	1326917 all
self-aware	1	1	570991 all
self-sowed	1	1	1832341 all
semestrial	1	1	1970136 all
semi-erect	1	1	1237254 all
semiannual	1	1	1969348 all
semiformal	1	1	1043746 all
semiliquid	1	1	2262293 all
semiopaque	1	1	434524 all
semiotical	1	1	2796042 pert
semipublic	1	1	1862055 all
semitropic	1	1	2929216 pert
semiweekly	1	1	1968721 all
senatorial	1	1	2796301 pert
senegalese	1	1	3116043 pert
sensitised	1	1	2360944 all
sensitized	1	1	2360944 all
sentential	1	1	2991690 pert
separatist	1	1	728619 all
septicemic	1	1	2115187 all
septrional	1	1	1604945 all
sequential	1	1	1667729 all
seraphical	1	1	2870846 pert
seriocomic	1	1	1267480 all
serpentine	1	1	2316820 all
seven-fold	1	1	2219876 all
seventieth	1	1	2208723 all
sex-linked	1	1	2887399 pert
shattering	1	1	1453984 all
shell-less	1	1	2597007 all
shellproof	1	1	2525732 all
shopsoiled	1	1	2583467 all
short-term	1	1	1443842 all
shouldered	1	1	3021693 pert
shrinkable	1	1	2158089 all
shuddering	1	1	2305394 all
silk-lined	1	1	1418104 all
simplified	1	1	750843 all
simplistic	1	1	2175487 all
sinusoidal	1	1	2317145 all
sisterlike	1	1	291665 all
sixty-five	1	1	2192662 all
sixty-four	1	1	2192567 all
sixty-nine	1	1	2193046 all
skew-whiff	1	1	2312450 all
skin-tight	1	1	1448058 all
skinnerian	1	1	3027538 pert
slanderous	1	1	1161233 all
slate-gray	1	1	391897 all
slate-grey	1	1	391897 all
slatternly	1	1	2424716 all
slaty-gray	1	1	391897 all
slaty-grey	1	1	391897 all
slithering	1	1	2235994 all
small-time	1	1	1281695 all
smoke-free	1	1	2234673 all
smoldering	1	1	116058 all
smoothbore	1	1	2248204 all
smoothened	1	1	1359771 all
smothering	1	1	268383 all
snow-blind	1	1	2160465 all
snow-white	1	1	392093 all
snub-nosed	1	1	1607572 all
sobersided	1	1	1268636 all
socialised	1	1	576423 all
socialized	1	1	576423 all
soft-nosed	1	1	2798901 pert
softheaded	1	1	1836766 all
soi-disant	1	1	1918001 all
solidified	1	1	2260382 all
soot-black	1	1	392184 all
soundproof	1	1	1775420 all
southbound	1	1	1602683 all
spade-like	1	1	2150029 all
spectacled	1	1	56943 all
speechless	1	1	152629 all
spellbound	1	1	865848 all
spheroidal	1	1	2046446 all
spiderlike	1	1	2636811 pert
spirituous	1	1	1159217 all
splanchnic	1	1	2862964 pert
splattered	1	1	1695891 all
spread-out	1	1	541460 all
springless	1	1	845928 all
springlike	1	1	845025 all
squamulose	1	1	2241443 all
squandered	1	1	1450293 all
squeezable	1	1	1153435 all
stabilised	1	1	2291754 all
stabilized	1	1	2291754 all
staggering	1	1	1283155 all
stalemated	1	1	1621424 all
starchless	1	1	2299366 all
starchlike	1	1	2299189 all
stentorian	1	1	1456977 all
sterilised	1	1	1002827 all
sterilized	1	1	1002827 all
stertorous	1	1	1921752 all
stimulated	1	1	920494 all
stochastic	1	1	1925000 all
stockinged	1	1	2156822 all
stone-cold	1	1	1254165 all
stone-dead	1	1	98450 all
stone-deaf	1	1	682521 all
stone-gray	1	1	391897 all
stone-grey	1	1	391897 all
stormbound	1	1	559120 all
stormproof	1	1	1886139 all
stovepiped	1	1	2803986 pert
straggling	1	1	2426679 all
streetwise	1	1	439431 all
strong-arm	1	1	842324 all
struggling	1	1	2458691 all
strung-out	1	1	47406 all
stupendous	1	1	1384730 all
subaqueous	1	1	124685 all
subclavian	1	1	3142313 pert
subjugable	1	1	569468 all
subjugated	1	1	694924 all
sublimated	1	1	3154463 ppl
subliminal	1	1	1749125 all
sublingual	1	1	2804515 pert
suboceanic	1	1	1381615 all
subscribed	1	1	2161136 all
subsequent	1	1	122626 all
subsidiary	1	1	1854129 all
subsidised	1	1	2352868 all
subsidized	1	1	2352868 all
subsurface	1	1	2471782 all
subversive	1	1	963283 all
successful	1	1	2331262 all
successive	1	1	1667729 all
sufferable	1	1	2435206 all
sufficient	1	1	2335828 all
sulfurized	1	1	2853254 pert
sun-loving	1	1	1172394 all
superhuman	1	1	1260873 all
supervised	1	1	2350205 all
supperless	1	1	1269907 all
supplicant	1	1	714889 all
supportive	1	1	2354537 all
supposable	1	1	2418412 all
surmisable	1	1	2418412 all
surmounted	1	1	3149619 ppl
surprising	1	1	2359464 all
surrounded	1	1	1658666 all
swaybacked	1	1	1020117 all
sweetheart	1	1	1864279 all
sweltering	1	1	1250393 all
syncarpous	1	1	113663 all
synchronal	1	1	2377651 all
syncopated	1	1	2020810 all
synergetic	1	1	620341 all
synoecious	1	1	1543361 all
synonymous	1	1	2381302 all
synoptical	1	1	2064537 all
syphilitic	1	1	3121855 pert
talentless	1	1	1119305 all
talismanic	1	1	1577327 all
tantamount	1	1	890351 all
tapestried	1	1	59965 all
tautologic	1	1	549826 all
tax-exempt	1	1	2401288 all
teary-eyed	1	1	2473655 all
telepathic	1	1	2109326 all
telephonic	1	1	3123434 pert
telescoped	1	1	1437472 all
tenderised	1	1	2447215 all
tenderized	1	1	2447215 all
tenebrific	1	1	276355 all
tenebrious	1	1	276355 all
tentacular	1	1	2811774 pert
terminable	1	1	1758038 all
terrifying	1	1	196449 all
testaceous	1	1	2812697 pert
testicular	1	1	2933304 pert
tetragonal	1	1	2834480 pert
theistical	1	1	2931345 pert
theocratic	1	1	2990819 pert
thermionic	1	1	3124786 pert
third-rate	1	1	2348285 all
third-year	1	1	1015185 all
thirteenth	1	1	2203763 all
thirty-one	1	1	2189396 all
thirty-six	1	1	2189883 all
thirty-two	1	1	2189491 all
thousandth	1	1	2212473 all
threadlike	1	1	2413851 all
threatened	1	1	2524688 all
three-lane	1	1	2221821 all
threescore	1	1	2192184 all
thriftless	1	1	1896299 all
thrombosed	1	1	1622188 all
thwartwise	1	1	1445917 all
thyrotoxic	1	1	2981224 pert
tight-knit	1	1	1328877 all
tip-tilted	1	1	2140144 all
titillated	1	1	920603 all
tobagonian	1	1	3125370 pert
tonguelike	1	1	2430563 all
too-greedy	1	1	11665 all
top-flight	1	1	2344672 all
top-secret	1	1	416301 all
topknotted	1	1	57992 all
totalistic	1	1	2818111 pert
totipotent	1	1	2818402 pert
trabecular	1	1	2943954 pert
traitorous	1	1	962939 all
trancelike	1	1	437149 all
transfixed	1	1	865848 all
transitive	1	1	2488705 all
transitory	1	1	1756292 all
transpolar	1	1	2838470 pert
transposed	1	1	201961 all
transverse	1	1	1445917 all
travelable	1	1	1725129 all
treasonous	1	1	962939 all
trifoliate	1	1	2174417 all
trihydroxy	1	1	3126310 pert
trilingual	1	1	1546110 all
trillionth	1	1	2212805 all
trilobated	1	1	2174542 all
trimotored	1	1	1559728 all
trinuclear	1	1	241530 all
tripartite	1	1	240008 all
tripinnate	1	1	2174678 all
tritanopic	1	1	2160696 all
true-false	1	1	2221017 all
trumped-up	1	1	2462375 all
tube-nosed	1	1	1607831 all
tumultuous	1	1	1923720 all
twenty-one	1	1	2188431 all
twenty-six	1	1	2188913 all
twenty-two	1	1	2188525 all
two-footed	1	1	241672 all
two-humped	1	1	2819475 pert
two-leafed	1	1	1703330 all
two-leaved	1	1	1703330 all
two-lipped	1	1	1704273 all
two-timing	1	1	961195 all
tympanitic	1	1	2945292 pert
ubiquitous	1	1	1847515 all
ulcerative	1	1	3142636 pert
ultrasonic	1	1	175300 all
umbel-like	1	1	538469 all
umbilicate	1	1	537169 all
unabridged	1	1	4980 all
unaccepted	1	1	2298766 all
unaddicted	1	1	47566 all
unalarming	1	1	196560 all
unanalyzed	1	1	417032 all
unanimated	1	1	119409 all
unannealed	1	1	1522214 all
unanswered	1	1	1947127 all
unapparent	1	1	1620286 all
unarguable	1	1	591406 all
unartistic	1	1	70839 all
unassigned	1	1	847306 all
unassuming	1	1	1539444 all
unavailing	1	1	2497471 all
unbaptised	1	1	2594443 all
unbaptized	1	1	2594443 all
unbarreled	1	1	206317 all
unbearable	1	1	2435671 all
unbecoming	1	1	1880918 all
unbeholden	1	1	1617591 all
unbendable	1	1	1990653 all
unbleached	1	1	1571181 all
unblushing	1	1	155720 all
unbordered	1	1	259256 all
unbranched	1	1	614868 all
uncarpeted	1	1	316477 all
uncensored	1	1	319262 all
uncheerful	1	1	364479 all
unchewable	1	1	2446239 all
uncoloured	1	1	401650 all
uncolumned	1	1	141522 all
uncombable	1	1	2429377 all
uncombined	1	1	1330786 all
uncomplete	1	1	523978 all
unconfused	1	1	1767207 all
unconsumed	1	1	926802 all
uncousinly	1	1	453647 all
uncrannied	1	1	466725 all
uncreative	1	1	644372 all
uncultured	1	1	1949740 all
undeceived	1	1	866182 all
undeclared	1	1	688581 all
undefeated	1	1	695024 all
undefended	1	1	2523664 all
undeniable	1	1	721505 all
undepicted	1	1	1715708 all
underclass	1	1	1865043 all
undercover	1	1	1706465 all
undersexed	1	1	2135290 all
undersized	1	1	1395229 all
undeserved	1	1	1371646 all
undesigned	1	1	1340147 all
undesiring	1	1	889334 all
undesirous	1	1	889334 all
undetected	1	1	1609900 all
undeterred	1	1	1991961 all
undirected	1	1	1910652 all
undismayed	1	1	1991783 all
undisputed	1	1	603039 all
undogmatic	1	1	287275 all
undomestic	1	1	1039843 all
undramatic	1	1	795495 all
undulatory	1	1	3143155 pert
uneconomic	1	1	2422592 all
unedifying	1	1	1325691 all
uneducated	1	1	830717 all
unembodied	1	1	631040 all
unemphatic	1	1	2320680 all
unemployed	1	1	864693 all
unenclosed	1	1	1658814 all
unenforced	1	1	557637 all
unenrgetic	1	1	875712 all
unentitled	1	1	853631 all
unequalled	1	1	505853 all
unequipped	1	1	1095555 all
unerasable	1	1	898488 all
uneventful	1	1	804502 all
unexacting	1	1	712314 all
unexampled	1	1	128733 all
unexceeded	1	1	229371 all
unexcelled	1	1	229371 all
unexpected	1	1	930290 all
unexploded	1	1	1424706 all
unexplored	1	1	1377819 all
unextended	1	1	1432605 all
unfamiliar	1	1	966477 all
unfathomed	1	1	691141 all
unfattened	1	1	1006284 all
unfeasible	1	1	1823574 all
unfeminine	1	1	1485971 all
unfettered	1	1	254296 all
unflavored	1	1	2400002 all
unflurried	1	1	531087 all
unforceful	1	1	842914 all
unforeseen	1	1	930765 all
unforested	1	1	2575138 all
unfruitful	1	1	1082535 all
unfurrowed	1	1	2244472 all
ungathered	1	1	3148137 ppl
ungraceful	1	1	1141242 all
ungrudging	1	1	1114973 all
ungusseted	1	1	210371 all
unhallowed	1	1	2054779 all
unhardened	1	1	1522038 all
unhearable	1	1	174379 all
unheard-of	1	1	1377933 all
unheralded	1	1	930540 all
unhindered	1	1	2001984 all
unhumorous	1	1	1268426 all
unhygienic	1	1	2113672 all
unicameral	1	1	233353 all
unifoliate	1	1	1703417 all
unimagined	1	1	646276 all
unimpaired	1	1	1275395 all
unimposing	1	1	1286659 all
uninfected	1	1	2116473 all
uninformed	1	1	1308425 all
uninitiate	1	1	937341 all
uninominal	1	1	2215769 all
unintended	1	1	1338730 all
uniovulate	1	1	2820490 pert
unknowable	1	1	1374789 all
unlabelled	1	1	1379844 all
unladylike	1	1	1951559 all
unlamented	1	1	1380127 all
unlaureled	1	1	1381907 all
unleavened	1	1	1399949 all
unlicenced	1	1	179815 all
unlicensed	1	1	179815 all
unlifelike	1	1	1572325 all
unliterary	1	1	1047144 all
unlittered	1	1	2424095 all
unliveable	1	1	1423998 all
unliveried	1	1	1424353 all
unmannerly	1	1	641944 all
unmediated	1	1	770480 all
unmerciful	1	1	1507402 all
unmilitary	1	1	1518955 all
unmodified	1	1	1541013 all
unmolested	1	1	2460404 all
unnameable	1	1	2055617 all
unneurotic	1	1	1586009 all
unnumbered	1	1	301951 all
unobliging	1	1	21403 all
unoriented	1	1	1683667 all
unoriginal	1	1	1688271 all
unpackaged	1	1	1739456 all
unparallel	1	1	913306 all
unparented	1	1	1733982 all
unpassable	1	1	1725273 all
unpatented	1	1	1109782 all
unpeaceful	1	1	1742296 all
unpictured	1	1	1715708 all
unpillared	1	1	141746 all
unplayable	1	1	955405 all
unpleasant	1	1	1801600 all
unpleasing	1	1	1142666 all
unploughed	1	1	1833226 all
unpolluted	1	1	1907711 all
unportable	1	1	1526480 all
unprepared	1	1	1845160 all
unpriestly	1	1	574308 all
unpromised	1	1	158546 all
unprompted	1	1	2282651 all
unprovable	1	1	1620401 all
unprovoked	1	1	1559270 all
unpunctual	1	1	1900915 all
unpunished	1	1	1902171 all
unpurified	1	1	1909421 all
unquotable	1	1	1964196 all
unratified	1	1	1404582 all
unreadable	1	1	1405523 all
unrealised	1	1	2335393 all
unrealized	1	1	2335393 all
unrecorded	1	1	1422556 all
unredeemed	1	1	1451225 all
unreformed	1	1	1690987 all
unreleased	1	1	470719 all
unrelieved	1	1	1521017 all
unremarked	1	1	1609101 all
unremedied	1	1	634759 all
unrentable	1	1	1963378 all
unrepaired	1	1	2125294 all
unreported	1	1	471966 all
unrequited	1	1	1947127 all
unrevealed	1	1	1708164 all
unrewarded	1	1	2334561 all
unrhythmic	1	1	2021050 all
unrivalled	1	1	505410 all
unromantic	1	1	1467184 all
unsalaried	1	1	1710946 all
unsaleable	1	1	2062358 all
unsanitary	1	1	2113449 all
unsatiable	1	1	2078399 all
unsatiated	1	1	2078788 all
unscalable	1	1	2083516 all
unschooled	1	1	831696 all
unscripted	1	1	2213377 all
unselected	1	1	2123743 all
unshackled	1	1	254296 all
unshadowed	1	1	277339 all
unsheathed	1	1	2155524 all
unshielded	1	1	1886963 all
unsilenced	1	1	2166277 all
unsinkable	1	1	2213824 all
unskillful	1	1	2229000 all
unsleeping	1	1	187443 all
unsmoothed	1	1	1360571 all
unsociable	1	1	2258600 all
unsolvable	1	1	2266771 all
unspecific	1	1	1101891 all
unsporting	1	1	957743 all
unstinting	1	1	1111965 all
unstressed	1	1	2320117 all
unstudious	1	1	2084735 all
unsuasible	1	1	2364245 all
unsyllabic	1	1	2289738 all
unsymbolic	1	1	1982538 all
untalented	1	1	1119305 all
untellable	1	1	944111 all
untenanted	1	1	1313346 all
untethered	1	1	254419 all
unthankful	1	1	1147044 all
unthematic	1	1	2813819 pert
untraveled	1	1	2454482 all
untrusting	1	1	2464277 all
untruthful	1	1	1225898 all
unvendible	1	1	2062565 all
unverified	1	1	1894670 all
unvigilant	1	1	92551 all
unwatchful	1	1	92551 all
unwearable	1	1	2539576 all
unwearying	1	1	874920 all
unworkable	1	1	1823574 all
unwrinkled	1	1	1360692 all
upstanding	1	1	1993693 all
uricosuric	1	1	3127822 pert
urn-shaped	1	1	537248 all
urogenital	1	1	2821475 pert
utilizable	1	1	2497013 all
vaccinated	1	1	2363811 all
vacuolated	1	1	2821875 pert
validating	1	1	2355521 all
validatory	1	1	2355521 all
vapourised	1	1	2263270 all
variegated	1	1	2507324 all
venerating	1	1	2012333 all
venezuelan	1	1	2966656 pert
ventilated	1	1	2508766 all
ventricose	1	1	1354750 all
ventricous	1	1	1354750 all
verbalised	1	1	2284023 all
verbalized	1	1	2284023 all
vermicular	1	1	1796977 all
vermillion	1	1	385188 all
vernacular	1	1	1046226 all
vertebrate	1	1	2510062 all
vesicatory	1	1	1611683 all
vestibular	1	1	3010553 pert
vestmental	1	1	3128699 pert
vestmented	1	1	457482 all
veterinary	1	1	3128816 pert
victimised	1	1	2495687 all
victimized	1	1	2495687 all
vietnamese	1	1	3129222 pert
villainous	1	1	2515001 all
vindicated	1	1	1320184 all
visualised	1	1	1935301 all
visualized	1	1	1935301 all
vitalizing	1	1	1357484 all
viviparous	1	1	2519029 all
vocational	1	1	2840478 pert
vociferous	1	1	1920367 all
volitional	1	1	2565801 all
volumetric	1	1	2985474 pert
voluptuary	1	1	1298239 all
vulcanised	1	1	1951943 all
vulcanized	1	1	1951943 all
vulpecular	1	1	2839865 pert
wafer-like	1	1	619238 all
wafer-thin	1	1	2415294 all
wainscoted	1	1	59669 all
war-ridden	1	1	1742537 all
warm-toned	1	1	856790 all
watercress	1	1	374001 all
waterproof	1	1	1398941 all
weak-kneed	1	1	1992996 all
weaponless	1	1	143516 all
web-footed	1	1	1031701 all
weightless	1	1	1187777 all
well-bound	1	1	257356 all
well-fixed	1	1	2022556 all
well-found	1	1	1097966 all
well-lined	1	1	1086453 all
well-meant	1	1	1338363 all
well-mined	1	1	1504282 all
well-timed	1	1	1661529 all
well-to-do	1	1	2022556 all
well-tried	1	1	1894196 all
whatsoever	1	1	2267686 all
wheel-like	1	1	2043142 all
whispering	1	1	1456038 all
white-pink	1	1	385547 all
white-shoe	1	1	1863442 all
wide-angle	1	1	2728812 pert
windburned	1	1	1178577 all
wished-for	1	1	2527489 all
wolf-sized	1	1	2224977 all
wood-fired	1	1	1098941 all
word-blind	1	1	3040264 pert
worm-eaten	1	1	2584203 all
worshipped	1	1	1462124 all
worthwhile	1	1	2587936 all
wraithlike	1	1	626483 all
xenogeneic	1	1	2596059 all
xenophobic	1	1	81513 all
xerophytic	1	1	2588915 all
year-round	1	1	1494429 all
yokel-like	1	1	441630 all
zimbabwean	1	1	3131750 pert
zoophagous	1	1	313701 all
zygodactyl	1	1	1198586 all
.22-caliber	1	1	3146310 pert
.22-calibre	1	1	3146310 pert
.38-caliber	1	1	3146602 pert
.38-calibre	1	1	3146602 pert
.45-caliber	1	1	3146895 pert
.45-calibre	1	1	3146895 pert
10-membered	1	1	1503760 all
abecedarian	1	1	100881 all
abiogenetic	1	1	2599837 pert
able-bodied	1	1	1017439 all
ablutionary	1	1	2117866 all
abolishable	1	1	738182 all
above-named	1	1	126116 all
aboveground	1	1	2471264 all
abranchiate	1	1	1107094 all
abranchious	1	1	1107094 all
absolvitory	1	1	923495 all
abstentious	1	1	9346 all
abstractive	1	1	860932 all
acarpellous	1	1	316167 all
acatalectic	1	1	317886 all
acaulescent	1	1	322321 all
accelerando	1	1	2537841 all
accelerated	1	1	977105 all
accessional	1	1	3139363 pert
accessorial	1	1	902946 all
accipitrine	1	1	3139452 pert
acclivitous	1	1	2484530 all
accountable	1	1	1996875 all
accumulated	1	1	880447 all
achromatous	1	1	401831 all
acid-loving	1	1	26706 all
acidimetric	1	1	2601564 pert
acidophilic	1	1	26895 all
acquiescent	1	1	1612627 all
acquisitive	1	1	29343 all
acrimonious	1	1	116744 all
acrocarpous	1	1	2590268 all
acrocentric	1	1	3140220 pert
acromegalic	1	1	2140834 all
addressable	1	1	183932 all
admonishing	1	1	996864 all
adulterated	1	1	1908539 all
adumbrative	1	1	1882162 all
adventitial	1	1	2606283 pert
adventurous	1	1	65791 all
adversative	1	1	564504 all
aeolotropic	1	1	1361264 all
aerological	1	1	2606856 pert
aeromedical	1	1	2607187 pert
aerophilous	1	1	68566 all
aerosolised	1	1	2262984 all
aerosolized	1	1	2262984 all
aesculapian	1	1	2607455 pert
aesthetical	1	1	69531 all
affectional	1	1	854255 all
affirmatory	1	1	75135 all
after-hours	1	1	817004 all
age-related	1	1	1973529 all
agglomerate	1	1	467019 all
agglutinate	1	1	53154 all
aggravating	1	1	1340422 all
aggregative	1	1	467240 all
agonistical	1	1	512769 all
agoraphobic	1	1	78705 all
agrological	1	1	2608753 pert
agronomical	1	1	2608902 pert
ahistorical	1	1	2920321 pert
alabastrine	1	1	2609369 pert
albigensian	1	1	2609673 pert
albuminuric	1	1	2610486 pert
alcalescent	1	1	26051 all
alchemistic	1	1	2610761 pert
alexandrian	1	1	3028338 pert
algebraical	1	1	2854350 pert
algorithmic	1	1	92691 all
alkalescent	1	1	26051 all
all-knowing	1	1	2569454 all
all-or-none	1	1	521692 all
all-purpose	1	1	1102058 all
all-weather	1	1	2003023 all
allegorical	1	1	1981916 all
alleviative	1	1	1341153 all
alleviatory	1	1	1341153 all
alligatored	1	1	2239479 all
allocatable	1	1	468176 all
allochronic	1	1	2379820 all
allographic	1	1	2613206 pert
allomorphic	1	1	2613502 pert
almond-eyed	1	1	953731 all
altitudinal	1	1	2614945 pert
amalgamated	1	1	2476637 all
amber-green	1	1	369648 all
ambiversive	1	1	1351922 all
amenorrheal	1	1	2616627 pert
amenorrheic	1	1	2616627 pert
amentaceous	1	1	1865640 all
ametabolous	1	1	1508592 all
amethystine	1	1	2616906 pert
amphibiotic	1	1	125553 all
amphiprotic	1	1	26515 all
anachronous	1	1	2379925 all
anacoluthic	1	1	2619686 pert
anarchistic	1	1	2621348 pert
anastomotic	1	1	2948363 pert
androgenous	1	1	2621901 pert
anecdotical	1	1	495916 all
anemometric	1	1	2622493 pert
anfractuous	1	1	2312250 all
angiocarpic	1	1	2623229 pert
angiomatous	1	1	2623387 pert
anglo-saxon	1	1	3114843 pert
anglophilic	1	1	2623672 pert
anglophobic	1	1	2623776 pert
animalistic	1	1	2624086 pert
animatistic	1	1	2624209 pert
aniseikonic	1	1	2624477 pert
anisogamous	1	1	2624615 pert
